   1.1745456e+02   1.2208667e+02   1.2145053e+02   1.1124658e+02   1.1402247e+02   1.1700761e+02   1.0994837e+02   1.3300142e+02   1.1471576e+02   1.1323697e+02   1.2270084e+02   1.1126050e+02   1.1776728e+02   1.1644131e+02   1.1327998e+02   1.2463178e+02   1.3429247e+02   1.1931705e+02   1.1402150e+02   1.1373180e+02   1.1832985e+02   1.1937126e+02   9.7911959e+01   1.2591181e+02   1.3891650e+02
   9.1374853e+01   1.2208667e+02   1.1457561e+02   1.0751875e+02   1.0784139e+02   1.0663567e+02   9.8370007e+01   1.1188284e+02   1.0564015e+02   1.0307306e+02   1.1632438e+02   1.1126050e+02   1.0419415e+02   1.0629494e+02   1.0463928e+02   1.1472754e+02   1.0582283e+02   1.0019450e+02   1.0714993e+02   1.0322334e+02   1.1225353e+02   1.1263132e+02   9.7911959e+01   1.1242253e+02   1.1460982e+02
   9.1374853e+01   1.2208667e+02   1.1457561e+02   1.0751875e+02   1.0784139e+02   1.0663567e+02   9.8370007e+01   1.1188284e+02   1.0564015e+02   1.0307306e+02   1.1632438e+02   1.1126050e+02   1.0419415e+02   1.0629494e+02   1.0463928e+02   1.1472754e+02   1.0582283e+02   1.0019450e+02   1.0714993e+02   1.0322334e+02   1.1225353e+02   1.1263132e+02   9.7911959e+01   1.1242253e+02   1.1460982e+02
   9.1374853e+01   1.1552564e+02   1.0302763e+02   1.0751875e+02   1.0679662e+02   8.7418938e+01   9.8370007e+01   1.0116616e+02   8.9002134e+01   1.0307306e+02   8.6823699e+01   1.0522331e+02   1.0296867e+02   9.3084511e+01   9.4842964e+01   9.7290604e+01   1.0065142e+02   1.0019450e+02   1.0634567e+02   1.0322334e+02   1.0547484e+02   9.7816648e+01   9.7911959e+01   1.0084387e+02   1.0997322e+02
   9.1374853e+01   1.1552564e+02   1.0302763e+02   1.0751875e+02   1.0679662e+02   8.7418938e+01   9.8370007e+01   1.0116616e+02   8.9002134e+01   1.0307306e+02   8.6823699e+01   1.0522331e+02   1.0296867e+02   9.3084511e+01   9.4842964e+01   9.7290604e+01   1.0065142e+02   1.0019450e+02   1.0634567e+02   1.0322334e+02   1.0547484e+02   9.7816648e+01   9.7911959e+01   1.0084387e+02   1.0997322e+02
   9.1374853e+01   7.6969430e+01   1.0188295e+02   1.0236414e+02   7.7487217e+01   8.7418938e+01   9.2815813e+01   8.9223072e+01   8.9002134e+01   1.0171349e+02   8.6823699e+01   8.6385622e+01   9.7783366e+01   9.1566992e+01   9.4842964e+01   9.1926195e+01   9.7314096e+01   1.0019450e+02   1.0068786e+02   1.0322334e+02   9.0775110e+01   9.7816648e+01   9.7163519e+01   1.0084387e+02   8.8991830e+01
   9.1374853e+01   7.6969430e+01   1.0188295e+02   1.0236414e+02   7.7487217e+01   8.7418938e+01   9.2815813e+01   8.9223072e+01   8.9002134e+01   1.0171349e+02   8.6823699e+01   8.6385622e+01   9.7783366e+01   9.1566992e+01   9.4842964e+01   9.1926195e+01   9.7314096e+01   1.0019450e+02   1.0068786e+02   1.0322334e+02   9.0775110e+01   9.7816648e+01   9.7163519e+01   1.0084387e+02   8.8991830e+01
   9.0971117e+01   7.6969430e+01   9.9803189e+01   9.7676454e+01   7.7487217e+01   8.0195368e+01   9.0770136e+01   8.9223072e+01   8.6812905e+01   8.4550437e+01   8.6823699e+01   8.6385622e+01   9.7610328e+01   8.5986811e+01   8.3144047e+01   9.1926195e+01   9.1226719e+01   9.4661700e+01   9.9214473e+01   9.4424960e+01   8.2998150e+01   8.5996448e+01   8.7251140e+01   9.6548086e+01   8.5316833e+01
   7.8667742e+01   7.6969430e+01   8.3460328e+01   8.7826282e+01   7.7487217e+01   8.0195368e+01   8.0499762e+01   8.7896040e+01   7.8007650e+01   8.4550437e+01   8.6823699e+01   8.1318274e+01   7.8988125e+01   8.5895556e+01   8.3144047e+01   8.5022689e+01   8.4922964e+01   8.9552057e+01   9.3948892e+01   8.1676752e+01   7.7822428e+01   8.5214622e+01   8.5968241e+01   8.7918942e+01   7.7664469e+01
   7.8667742e+01   7.6969430e+01   8.3460328e+01   8.7826282e+01   7.7487217e+01   8.0195368e+01   8.0499762e+01   8.7896040e+01   7.8007650e+01   8.4550437e+01   8.6823699e+01   8.1318274e+01   7.8988125e+01   8.5895556e+01   8.3144047e+01   8.5022689e+01   8.4922964e+01   8.9552057e+01   9.3948892e+01   8.1676752e+01   7.7822428e+01   8.5214622e+01   8.5968241e+01   8.7918942e+01   7.7664469e+01
