   1.4771186e+47   8.0130502e+44   2.5423185e+48   8.8056123e+45   1.4788481e+44   5.4532586e+45   3.9470356e+47   2.1613417e+45   3.6800665e+39   3.1009929e+46   9.6517750e+45   5.7017415e+48   1.2196509e+44   3.1968215e+47   2.9541138e+47   1.3097433e+48   5.4649242e+47   4.8059023e+43   9.0067201e+43   2.5247605e+47   1.1646429e+45   3.1485518e+45   1.5585190e+46   1.7184956e+46   2.1440923e+46
   9.9501609e+45   8.0130502e+44   9.5259966e+45   2.1395769e+42   1.4788481e+44   7.6694774e+43   2.4752752e+44   3.1991721e+44   3.6800665e+39   6.3726198e+44   2.2479139e+42   7.6242916e+44   1.2196509e+44   6.0029405e+45   1.2079725e+47   2.1158975e+47   2.6268104e+47   4.8059023e+43   1.3076976e+42   2.1697974e+44   5.2450520e+44   4.0008966e+44   6.2153704e+43   1.7184956e+46   1.5851667e+45
   9.9501609e+45   8.0130502e+44   9.5259966e+45   2.1395769e+42   1.4788481e+44   7.6694774e+43   2.4752752e+44   3.1991721e+44   3.6800665e+39   6.3726198e+44   2.2479139e+42   7.6242916e+44   1.2196509e+44   6.0029405e+45   1.2079725e+47   2.1158975e+47   2.6268104e+47   4.8059023e+43   1.3076976e+42   2.1697974e+44   5.2450520e+44   4.0008966e+44   6.2153704e+43   1.7184956e+46   1.5851667e+45
   1.0058570e+45   1.1067465e+43   3.8718698e+44   2.1395769e+42   1.4788481e+44   7.6694774e+43   2.4752752e+44   1.3900627e+39   3.6800665e+39   3.6901117e+43   2.2479139e+42   2.7919272e+42   1.2196509e+44   1.0665696e+42   2.5590785e+45   2.9121033e+45   3.9105576e+45   2.8588854e+43   1.3076976e+42   2.1697974e+44   5.2450520e+44   7.6124114e+40   1.0691858e+39   3.4194391e+44   1.3079543e+45
   1.0058570e+45   1.1067465e+43   3.8718698e+44   2.1395769e+42   1.4788481e+44   7.6694774e+43   2.4752752e+44   1.3900627e+39   3.6800665e+39   3.6901117e+43   2.2479139e+42   2.7919272e+42   1.2196509e+44   1.0665696e+42   2.5590785e+45   2.9121033e+45   3.9105576e+45   2.8588854e+43   1.3076976e+42   2.1697974e+44   5.2450520e+44   7.6124114e+40   1.0691858e+39   3.4194391e+44   1.3079543e+45
   9.0224773e+39   1.1067465e+43   1.7199891e+43   2.1395769e+42   5.2724400e+42   3.7616335e+39   3.2605909e+41   1.3900627e+39   3.6800665e+39   1.9660794e+43   2.2479139e+42   2.7919272e+42   2.1484201e+43   5.9505254e+39   3.0320804e+43   1.6690629e+43   1.8647822e+43   1.1562653e+42   9.9462745e+41   3.8811295e+42   2.5261191e+40   4.2172560e+40   1.0691858e+39   1.1040614e+41   1.8019312e+43
   9.0224773e+39   1.1067465e+43   1.7199891e+43   2.1395769e+42   5.2724400e+42   3.7616335e+39   3.2605909e+41   1.3900627e+39   3.6800665e+39   1.9660794e+43   2.2479139e+42   2.7919272e+42   2.1484201e+43   5.9505254e+39   3.0320804e+43   1.6690629e+43   1.8647822e+43   1.1562653e+42   9.9462745e+41   3.8811295e+42   2.5261191e+40   4.2172560e+40   1.0691858e+39   1.1040614e+41   1.8019312e+43
   9.0224773e+39   6.3616952e+41   1.3115854e+40   1.1258236e+42   2.1683096e+39   3.7616335e+39   6.0301432e+40   1.3900627e+39   3.6800665e+39   9.6396121e+39   1.9905044e+42   7.2276927e+39   8.6187112e+42   5.9053802e+39   1.9251567e+42   1.6869747e+39   3.5497893e+39   9.6452387e+37   2.8657612e+40   8.6995646e+35   2.5261191e+40   4.2172560e+40   1.0691858e+39   1.1040614e+41   7.2230421e+39
   9.0224773e+39   6.3616952e+41   1.3115854e+40   2.3581085e+41   1.7518358e+37   2.7382849e+39   4.6885190e+40   1.3900627e+39   3.6800665e+39   3.0541533e+39   1.9905044e+42   7.2276927e+39   1.5763695e+37   5.9053802e+39   1.6601541e+41   1.6869747e+39   3.5497893e+39   9.6452387e+37   1.1770642e+39   8.6995646e+35   2.5261191e+40   7.9718648e+38   1.0691858e+39   2.5182652e+40   2.8404023e+39
   9.0224773e+39   6.3616952e+41   1.3115854e+40   2.3581085e+41   1.7518358e+37   2.7382849e+39   4.6885190e+40   1.3900627e+39   3.6800665e+39   3.0541533e+39   1.9905044e+42   7.2276927e+39   1.5763695e+37   5.9053802e+39   1.6601541e+41   1.6869747e+39   3.5497893e+39   9.6452387e+37   1.1770642e+39   8.6995646e+35   2.5261191e+40   7.9718648e+38   1.0691858e+39   2.5182652e+40   2.8404023e+39
   9.0224773e+39   2.9521704e+39   1.3115854e+40   1.8741022e+40   1.7518358e+37   1.3463713e+38   7.7532710e+39   5.5954520e+37   3.6800665e+39   3.0541533e+39   4.2886753e+40   4.3249810e+39   4.1706891e+36   5.9053802e+39   3.1409918e+38   1.6869747e+39   3.5497893e+39   9.6452387e+37   4.1151478e+37   8.6995646e+35   2.5261191e+40   7.9718648e+38   1.0691858e+39   2.2108588e+38   2.8404023e+39
   9.0224773e+39   2.9521704e+39   1.3115854e+40   1.8741022e+40   1.7518358e+37   1.3463713e+38   7.7532710e+39   5.5954520e+37   3.6800665e+39   3.0541533e+39   4.2886753e+40   4.3249810e+39   4.1706891e+36   5.9053802e+39   3.1409918e+38   1.6869747e+39   3.5497893e+39   9.6452387e+37   4.1151478e+37   8.6995646e+35   2.5261191e+40   7.9718648e+38   1.0691858e+39   2.2108588e+38   2.8404023e+39
   2.5772494e+37   8.0725768e+36   2.9087911e+36   3.1178245e+38   1.7518358e+37   3.9755586e+37   1.6808866e+37   1.8662575e+37   3.6800665e+39   3.1526854e+37   6.6152983e+39   1.9989117e+38   4.1706891e+36   1.4001812e+39   1.0115749e+38   3.5218329e+38   1.7843126e+39   9.6452387e+37   3.8158733e+36   8.6995646e+35   8.1074872e+38   5.1682359e+38   6.3062178e+38   2.2108588e+38   5.2959392e+36
   2.5772494e+37   8.0725768e+36   2.9087911e+36   3.1178245e+38   1.7518358e+37   3.9755586e+37   1.6808866e+37   1.8662575e+37   3.6800665e+39   3.1526854e+37   6.6152983e+39   1.9989117e+38   4.1706891e+36   1.4001812e+39   1.0115749e+38   3.5218329e+38   1.7843126e+39   9.6452387e+37   3.8158733e+36   8.6995646e+35   8.1074872e+38   5.1682359e+38   6.3062178e+38   2.2108588e+38   5.2959392e+36
   9.8090191e+36   8.0725768e+36   1.4515754e+36   5.5613955e+36   2.9814232e+36   3.9755586e+37   7.0887183e+36   1.8662575e+37   2.1906306e+38   3.1526854e+37   4.9968142e+37   2.4018034e+37   4.1706891e+36   1.4577312e+37   1.0681220e+35   4.7055699e+37   1.6167737e+39   1.0943199e+35   2.2234430e+36   8.6995646e+35   1.0503143e+37   4.9489073e+38   5.4633829e+37   6.4775886e+36   3.1265748e+35
   9.8090191e+36   8.0725768e+36   1.4515754e+36   5.5613955e+36   2.9814232e+36   3.9755586e+37   7.0887183e+36   1.8662575e+37   2.1906306e+38   3.1526854e+37   4.9968142e+37   2.4018034e+37   4.1706891e+36   1.4577312e+37   1.0681220e+35   4.7055699e+37   1.6167737e+39   1.0943199e+35   2.2234430e+36   8.6995646e+35   1.0503143e+37   4.9489073e+38   5.4633829e+37   6.4775886e+36   3.1265748e+35
