4070370000	182966000	486675000	1528950000	5581110000	328052000	2395220000	1076640000	196652000	3121670000	1967900000	419505000	256170000	8295200000	9161760000	1131190000	1603950000	2444950000	1704580000	6666010000	863278000	5603390000	1996630000	1679110000	4319670000
4070370000	182966000	486675000	1528950000	5581110000	328052000	2395220000	1076640000	196652000	3121670000	1967900000	419505000	256170000	8295200000	9161760000	1131190000	1603950000	2444950000	1704580000	6666010000	863278000	5603390000	1996630000	1679110000	4319670000
17988100	32238600	26822300	1724370	21004200	25876300	33325900	45331800	4780180	47702500	7001360	7194490	41933500	57407200	29535800	62705600	19485600	10182000	9179160	14992400	8529870	57336800	22216000	16309900	17138500
17407000	4009960	19221900	1724370	10804500	9840230	22204200	9314510	4780180	1717700	7001360	7194490	10706200	17323400	7470730	5190430	11169000	10182000	981014	3991920	8529870	27588000	22216000	16309900	17138500
12888700	4009960	14934700	1724370	10804500	5785350	6605350	5911300	4780180	1717700	7001360	5784700	10706200	6349200	7470730	5190430	10423100	10182000	981014	3991920	8529870	9722480	3739910	16309900	14251400
7563830	4009960	14934700	1724370	10804500	5785350	6336510	5721630	4780180	1717700	7001360	5784700	563810	6349200	4300920	5190430	4841320	7357630	981014	3221990	8529870	9722480	3739910	9464380	14251400
6885220	4009960	6991840	1724370	2647270	5785350	6336510	5721630	4780180	1717700	7001360	5784700	563810	4465970	3679650	5190430	4841320	7357630	981014	3221990	5143910	8016300	3739910	9464380	5223020
6885220	4009960	6991840	1724370	2647270	5785350	1252550	2669510	4780180	1717700	4595220	2354440	563810	4135530	3679650	5190430	4841320	5617780	981014	3221990	5143910	4038270	3739910	689843	5223020
6885220	2727720	6074700	1724370	2647270	4155320	1252550	2669510	4780180	1717700	1799720	2354440	563810	4135530	3679650	4583550	2610330	5617780	981014	3221990	2846600	4038270	3739910	689843	4806570
4165150	2727720	4180290	1724370	2647270	3122200	1252550	2669510	4780180	1592330	1799720	2354440	563810	4135530	3679650	4583550	2288070	2298140	981014	1613790	2846600	4038270	3739910	689843	4073670
4165150	2727720	1571450	1724370	1891470	3122200	1252550	1407610	2511560	1592330	1799720	2354440	563810	2862620	3679650	1694690	2288070	2298140	981014	1613790	2846600	3825910	3419550	689843	2314280
1925580	2727720	1571450	287690	1891470	2721490	1252550	1407610	2511560	1592330	1799720	552171	563810	2862620	3342510	1694690	2288070	2298140	981014	1424810	2846600	2517990	538829	689843	2314280
