91527.30000000000291	34992.900000000001455	33191.19999999999709	49855.400000000001455	24152.5	65017.099999999998545	84327.899999999994179	95484.5	37188	32897.099999999998545	93244.399999999994179	48898.69999999999709	44520.19999999999709	65202.099999999998545	44654.69999999999709	60188.900000000001455	60010.900000000001455	37464.69999999999709	48263.900000000001455	44511.19999999999709	33774	69294.5	30374.200000000000728	42745	15247.700000000000728
91527.30000000000291	34992.900000000001455	33191.19999999999709	49855.400000000001455	24152.5	65017.099999999998545	84327.899999999994179	95484.5	37188	32897.099999999998545	93244.399999999994179	48898.69999999999709	44520.19999999999709	65202.099999999998545	44654.69999999999709	60188.900000000001455	60010.900000000001455	37464.69999999999709	48263.900000000001455	44511.19999999999709	33774	69294.5	30374.200000000000728	42745	15247.700000000000728
7934.2299999999995634	5754.4600000000000364	16284.799999999999272	10947	10679.600000000000364	6898.2399999999997817	10592	10782.399999999999636	13791.799999999999272	13938	11670.299999999999272	10526.399999999999636	10747.200000000000728	9145.25	14303.899999999999636	7663.3500000000003638	9930.3400000000001455	13054.799999999999272	10437.700000000000728	7259.6999999999998181	12428.700000000000728	8509.5599999999994907	6251.0500000000001819	6249.0900000000001455	13720
7915.319999999999709	5754.4600000000000364	7419.4899999999997817	7640.5900000000001455	7082.930000000000291	6424.180000000000291	7845.0399999999999636	6638.7299999999995634	6937.1400000000003274	9568.3500000000003638	5763.6700000000000728	6191.9399999999995998	3901.4899999999997817	7132.6000000000003638	10276.100000000000364	6455.1099999999996726	4883.0600000000004002	4755.25	7524.1300000000001091	7179.1499999999996362	8417.8899999999994179	7591.0200000000004366	6251.0500000000001819	6249.0900000000001455	5680.5200000000004366
6676.1000000000003638	4408.7299999999995634	6281.4399999999995998	6387.2100000000000364	6454.6599999999998545	6278.8999999999996362	5689.5299999999997453	6009.2200000000002547	6937.1400000000003274	8671.8999999999996362	5763.6700000000000728	4649.6000000000003638	3901.4899999999997817	7016.8900000000003274	5973.8699999999998909	6353.4700000000002547	4883.0600000000004002	4271.0200000000004366	6212.180000000000291	7179.1499999999996362	4374.6999999999998181	5103.2299999999995634	6216.6899999999995998	4609.930000000000291	5323.3599999999996726
6059.25	4408.7299999999995634	6281.4399999999995998	5104.8800000000001091	3513.4000000000000909	5282.1199999999998909	4302.6700000000000728	3834.1900000000000546	5974.3599999999996726	5154.6400000000003274	3747.5900000000001455	4265.3999999999996362	3901.4899999999997817	5382.3100000000004002	5973.8699999999998909	2752.1900000000000546	3846.4099999999998545	4271.0200000000004366	6212.180000000000291	3303.6799999999998363	4374.6999999999998181	5103.2299999999995634	5038.2600000000002183	4609.930000000000291	4188.680000000000291
3218.8299999999999272	4408.7299999999995634	4064.6900000000000546	4521.2600000000002183	3513.4000000000000909	3665	3207.5700000000001637	3834.1900000000000546	5139.4600000000000364	5154.6400000000003274	3747.5900000000001455	3370.1900000000000546	3901.4899999999997817	5382.3100000000004002	3665.5700000000001637	2752.1900000000000546	3846.4099999999998545	4271.0200000000004366	4466.319999999999709	3303.6799999999998363	4374.6999999999998181	3744.9800000000000182	3820.7199999999997999	3655.8899999999998727	4188.680000000000291
3218.8299999999999272	4408.7299999999995634	4064.6900000000000546	2628.8000000000001819	3513.4000000000000909	3665	3207.5700000000001637	3834.1900000000000546	3502.6399999999998727	4787.0399999999999636	3178.9400000000000546	3370.1900000000000546	3901.4899999999997817	3274.5599999999999454	2355.4099999999998545	2752.1900000000000546	3336.0300000000002001	4271.0200000000004366	4439.8599999999996726	3169.5700000000001637	4268.5900000000001455	3744.9800000000000182	3820.7199999999997999	3655.8899999999998727	4188.680000000000291
3218.8299999999999272	2343.5900000000001455	3541.4800000000000182	2466.3899999999998727	2889.9099999999998545	3184.8600000000001273	2916.2100000000000364	2992.1700000000000728	2995.0399999999999636	3055.9499999999998181	3178.9400000000000546	3137.0700000000001637	3700.3699999999998909	3274.5599999999999454	2355.4099999999998545	2752.1900000000000546	3336.0300000000002001	1694.7200000000000273	3966.9899999999997817	3169.5700000000001637	2482.4099999999998545	3744.9800000000000182	3357.7100000000000364	3330.5799999999999272	2954.9099999999998545
3218.8299999999999272	2343.5900000000001455	2919.5900000000001455	2466.3899999999998727	2889.9099999999998545	2788.9000000000000909	2811.6100000000001273	2479.7800000000002001	2995.0399999999999636	3055.9499999999998181	3029.8299999999999272	3137.0700000000001637	2916.4400000000000546	2860.9400000000000546	2355.4099999999998545	2752.1900000000000546	3277.2199999999997999	1694.7200000000000273	3937.4000000000000909	3169.5700000000001637	2482.4099999999998545	3213.8299999999999272	3357.7100000000000364	3330.5799999999999272	1973.8299999999999272
