47108.436891579,54889.0230928557,54630.0397387115,55289.0844447989,60266.2956075434,62633.9261334783,58428.4225697658,60431.2970736996,53307.1252810899,60838.6015390611,58860.5558937969,59412.2388316251,54731.3832953332,54643.3748987697,48229.6710306181,64043.933366792,57419.1956626396,64271.7234091313,57633.7670692368,63403.1856519538,59334.942635193,59265.5159753218,59114.018124305,43914.4722563664,58519.7798515437
47108.436891579,52235.6799842668,54630.0397387115,46149.3062729243,48648.5434854038,55516.3266477629,50923.8528938034,51825.9872293413,49440.4260193444,56400.4283912072,49289.9242891524,53277.5575047809,41913.2833935019,44674.2510787293,48229.6710306181,51387.683477626,47632.0787235896,53236.3651151547,54407.2930562231,52574.2399269505,53507.9656591551,49440.7926620823,40705.4269290176,43914.4722563664,54289.751104105
38712.9659608898,43677.2064893945,44908.0933722152,41472.6863792745,41491.8718174023,45902.3782230852,46908.5440024294,36054.9879837943,49440.4260193444,46632.2097540377,45573.0401542763,46248.0301405009,41913.2833935019,44483.8310044261,48006.531922762,46810.3819328604,44859.6758357956,42163.9117101384,45859.8998840857,46573.2940411274,48228.3011650876,49440.7926620823,40705.4269290176,43914.4722563664,50030.2617403983
38653.0127262482,43344.4307818707,39139.2956936296,37494.9275759546,37328.0262431667,45670.9461286837,41365.4736274117,36054.9879837943,39851.2860087169,39771.9509759978,40056.6047261333,40179.7899243745,40949.5563277082,38897.455593828,41706.4480143112,43120.2470784248,37692.8155050066,41003.2130747268,44844.6216101411,44958.0151405883,39139.3571417126,41871.8666999275,40705.4269290176,43278.7000849688,44462.2217213472
35473.3180093019,39627.7146889605,39139.2956936296,37494.9275759546,37328.0262431667,38731.7164491624,38837.8323722802,36054.9879837943,36144.0426455432,36966.2302163911,40056.6047261333,38458.5658557932,33652.666131816,38897.455593828,39868.6866039537,37042.2209455568,34590.1554646738,39552.3553649783,38582.6624966356,37278.0094523344,37307.128232978,33958.4636238287,35433.8844524582,38602.9747840746,35540.1755031544
30868.881575028,34168.2751632605,36816.1729938975,35328.8189688981,35941.7517067948,33592.9523567353,32752.5670880257,35872.7644055809,30582.0157226934,31004.0994237401,35445.1271245885,35169.8741264401,33652.666131816,34032.299983322,37738.8625926114,35748.2516192916,34150.0596529841,35663.7195941336,28961.0862235122,37278.0094523344,33786.9533760784,33958.4636238287,30273.4910612105,31439.8113508079,35540.1755031544
30254.5210535929,34168.2751632605,26744.5561212703,30535.0040510434,31625.4839616883,32505.0992993839,32111.5596958154,34684.2493426149,30582.0157226934,31004.0994237401,30201.1234047922,29536.5350200126,30769.7924255062,30717.7494143293,33277.5952297667,35539.5036250664,29572.3747823541,33893.5035896351,28961.0862235122,33221.0264181564,33339.8733253902,31282.7354028828,30273.4910612105,29615.085037325,32984.256756245
30254.5210535929,34168.2751632605,26744.5561212703,30535.0040510434,31625.4839616883,32505.0992993839,32111.5596958154,34684.2493426149,30582.0157226934,31004.0994237401,30201.1234047922,29536.5350200126,30769.7924255062,30717.7494143293,33277.5952297667,35539.5036250664,29572.3747823541,33893.5035896351,28961.0862235122,33221.0264181564,33339.8733253902,31282.7354028828,30273.4910612105,29615.085037325,32984.256756245
30254.5210535929,31936.1064850217,26744.5561212703,27331.9441308907,26657.4474448127,28583.1287523565,30753.9797535319,26962.3318713358,27936.3138155733,30724.4405780338,29008.2578603814,29536.5350200126,29817.08365048,30427.9046397518,27634.5900525927,29642.5187750502,26225.5366829422,30494.0100958538,28961.0862235122,29932.528837441,28912.8588477388,31282.7354028828,20458.4162976251,29615.085037325,28697.1113832675
26753.7618687707,27364.190502658,26291.3249356395,27331.9441308907,26657.4474448127,27817.1734638969,28276.2989191249,26962.3318713358,24038.6437744191,28615.7952632378,28568.2042745851,27702.3026602926,27340.4199727794,24568.8403007135,25273.969051701,26209.6446248908,26225.5366829422,28607.5947163312,28388.4744454131,25511.0362079182,28274.3901365439,29435.3206812072,20458.4162976251,29615.085037325,28398.0778170767
26753.7618687707,24175.857726202,25336.9361437943,26506.2047565685,25156.9929860581,24085.4467134512,25291.4084601333,23260.52358833,24038.6437744191,26815.5566541328,25737.3146521937,26908.0975051584,23133.8709060467,23408.2555005288,21848.4387790375,25788.2000390155,24677.879922634,25894.432314753,27452.9396486852,24797.6990901931,27695.0075752599,26028.9857848653,20458.4162976251,28393.0173951592,26704.9121953152
