9323.64797675933,9074.74001252829,9463.20049253971,9672.17804225792,9216.58895379876,8441.12869369378,9964.30535432359,9332.00491912415,10342.9761579562,8747.90105439723,7759.4450946293,9705.72123805835,9386.95315540588,10747.2663563352,8570.56183717605,10075.0814795243,10165.1740490141,9506.72598860112,9147.90740535277,9598.78925458715,9790.67056792961,9238.65934032838,8952.66603875499,10390.5008380172,9750.78344212174
9323.64797675933,8583.60506495137,9463.20049253971,8559.80066376373,8767.60242067184,8441.12869369378,9719.26402320536,8871.53901187726,9319.95695314434,8747.90105439723,7117.56065949479,9251.50688699462,9080.78182449692,9908.42054465855,8227.56677089401,10075.0814795243,9290.44521121352,9045.75574781512,8944.02517666001,8269.52204476111,9790.67056792961,8600.99781749246,8952.66603875499,8914.75599534362,9642.46678654164
7494.05525665097,8455.38771905272,9328.22973326805,8559.80066376373,8767.60242067184,8441.12869369378,9416.28788342402,8871.53901187726,9131.41766250717,8434.1951267423,7117.56065949479,8897.29099466129,9065.45373923354,8785.01284836753,8227.56677089401,7976.25587417535,9290.44521121352,9045.75574781512,7402.12266613062,8269.52204476111,9471.75259424551,8600.99781749246,8512.57728944446,8914.75599534362,8445.96799624032
7494.05525665097,8384.4153725407,7639.75982757244,8356.74800577607,7940.7543664685,7157.07948750204,7242.38346814824,8670.94941058929,7797.09673456116,7174.77390725953,7117.56065949479,7692.80034438514,7038.56293593108,7414.78721157562,8227.56677089401,7976.25587417535,6525.09554821039,7718.2998749488,7402.12266613062,7464.91071114318,7738.18523739139,7914.60825952677,8512.57728944446,7706.63812685021,7557.22049077738
6609.03237932958,7133.54479296708,7222.08498121484,6469.77691852251,7258.44261520348,7157.07948750204,7187.18497353051,7176.16079600161,7204.28818492609,6664.21624468946,6824.04276088461,6426.98034973562,6987.77174861861,7118.06124111136,6438.02076779996,6969.31905458541,6236.46959040459,7203.11376520776,6988.57410512188,5659.88463442798,6835.41400104083,6606.38070131161,7193.9871296188,7455.76008881817,7042.75943165272
5641.23236646358,5873.29585672363,5957.45040531472,6187.7191033099,6689.23760809841,5883.1435621872,6604.13123553557,5458.57951042344,5794.11121331542,5758.58847784646,5606.42156834248,6293.21048513297,5794.54574615404,6009.67783398296,5735.53563144057,5931.63633160121,6236.46959040459,6143.6281380573,5744.33628099936,5659.88463442798,6305.32376442513,6184.75731691579,5444.3716658362,5809.92378591818,6461.17212771826
5318.27355450879,5441.02187443984,5410.16907786546,5393.15040603624,5262.42893307022,5739.60715508724,5849.75972059022,5458.57951042344,5316.16980022336,4982.59344848223,4989.42209475015,5222.50602810939,5206.34536493664,5518.24385730619,5149.69453649197,5807.68509118268,6154.62622955815,5775.69706001966,5051.2634352464,5246.88645845028,5570.84604821644,5279.66593369366,5444.3716658362,5629.77666184405,5444.16156690572
5318.27355450879,5441.02187443984,5410.16907786546,5393.15040603624,5262.42893307022,5739.60715508724,5849.75972059022,5458.57951042344,5316.16980022336,4982.59344848223,4989.42209475015,5222.50602810939,5206.34536493664,5518.24385730619,5149.69453649197,5807.68509118268,6154.62622955815,5775.69706001966,5051.2634352464,5246.88645845028,5570.84604821644,5279.66593369366,5444.3716658362,5629.77666184405,5444.16156690572
4465.71866184139,4705.9938322743,4335.53196139615,4388.74628524438,5182.44358424792,5253.25145020902,4650.85976818259,5327.50505827183,4915.91651712673,4843.60873835717,4677.42224992303,4616.53547920094,4819.47120146346,5087.62461334048,4885.79808868262,4608.51209050846,5070.0700257633,4363.84505028383,4835.47528461035,5169.08357146011,4967.14626621782,4399.46589485381,4717.73295059107,4922.81506858968,4731.06334580662
4029.04084593026,4682.31878001229,4335.53196139615,3812.44406809426,3942.01720394559,4419.95672409467,4000.24893709573,4015.51975246934,4137.32304023554,4651.51097570761,4292.84305573837,3966.91485214001,4314.12454310874,3967.66045116113,4585.01959375256,4517.94599660984,4413.93436598403,4363.84505028383,4447.84242529839,5075.9978155931,4286.67747726474,4398.95242123432,4255.11417345323,4099.66778581371,4453.46589026761
