14068077152.231,11797260698.4734,8565871897.20064,10910594058.6868,9868424695.71766,7879764649.07823,10510191745.2397,10727195814.898,6071589783.53169,7874223864.83074,10851018947.0178,13185515916.4093,5629405729.61393,14870763364.5733,14160929841.9457,10158718211.7148,10371267863.0636,9421132849.11243,8261814756.04138,12777330391.322,11354757901.2687,10514601926.4511,6787803285.16339,11455905734.8611,12174363209.1978
6008660030.15366,11797260698.4734,5820788225.17029,6545660572.51088,9581574434.12469,4890801805.72501,8034859695.86125,7211086295.82936,6071589783.53169,7874223864.83074,7111210237.53684,10667658788.5101,4738846724.23622,8819888756.67124,9123437419.63662,6929414586.8402,8978963988.50219,9421132849.11243,8261814756.04138,7221863998.82302,7822617598.81146,7069513216.97206,6787803285.16339,10423802125.5745,10026684555.4081
6008660030.15366,10056995977.9241,5820788225.17029,5068402184.27581,7867816445.66855,3960819731.72593,5063600940.70899,7211086295.82936,6071589783.53169,7874223864.83074,6985425072.71332,6407966303.628,4738846724.23622,7955208284.33401,6348462074.13966,6929414586.8402,7174585181.44253,7227724732.41037,7612128560.38301,6662052723.79426,4848847206.35443,4190410480.16834,5807127245.84662,8753285307.3155,8582000794.5111
6008660030.15366,10056995977.9241,5820788225.17029,5068402184.27581,7867816445.66855,3960819731.72593,5063600940.70899,7211086295.82936,6071589783.53169,7874223864.83074,6985425072.71332,6407966303.628,4738846724.23622,7955208284.33401,6348462074.13966,6929414586.8402,7174585181.44253,7227724732.41037,7612128560.38301,6662052723.79426,4848847206.35443,4190410480.16834,5807127245.84662,8753285307.3155,8582000794.5111
6008660030.15366,4888821936.12346,5776790647.71039,4864426236.65117,7076410976.096,3960819731.72593,5063600940.70899,4598895733.62416,6071589783.53169,2628181442.79988,4381640604.27556,5864164063.07728,3937840771.09069,5212034253.99408,6348462074.13966,5661916027.89817,5384783124.59958,5017432581.12192,5025991029.46325,5149496636.792,4758318791.89403,4190410480.16834,5807127245.84662,6612799196.4154,4758891085.45837
4124383016.79445,4012589626.95606,4338481341.16103,2462517959.66489,6199511617.77372,3960819731.72593,2618816734.63336,4598895733.62416,4088519118.63038,2628181442.79988,4277036358.91791,4351895043.7669,3074361957.71969,3198649706.7493,4463833954.01361,3458614691.79524,4261184802.04268,4337884502.03526,5025991029.46325,4949895553.45323,4295363715.63048,4190410480.16834,3197598340.18423,5247234328.90809,3413607728.36662
2469789508.78426,4012589626.95606,1858341586.30681,2462517959.66489,2391955067.89206,952168729.324479,2618816734.63336,3899597161.62247,3703245700.33076,2628181442.79988,3756060446.35459,3808915368.15196,2111081488.02449,3198649706.7493,2404447635.06615,3458614691.79524,1988031508.79593,2564740500.33524,3631454640.32401,4272114770.78181,2054447214.68248,4190410480.16834,3197598340.18423,4032581771.78145,3413607728.36662
2469789508.78426,4012589626.95606,1858341586.30681,2462517959.66489,2391955067.89206,952168729.324479,2618816734.63336,3899597161.62247,3703245700.33076,2628181442.79988,3756060446.35459,3808915368.15196,2111081488.02449,3198649706.7493,2404447635.06615,3458614691.79524,1988031508.79593,2564740500.33524,3631454640.32401,4272114770.78181,2054447214.68248,4190410480.16834,3197598340.18423,4032581771.78145,3413607728.36662
2469789508.78426,2413795534.58433,1858341586.30681,2230194496.3435,2391955067.89206,952168729.324479,2618816734.63336,1613502975.76554,2229071164.28396,1787637133.92461,3735133839.47622,2241626241.97374,2111081488.02449,3198649706.7493,2144263681.51705,3023212080.50132,1988031508.79593,2564740500.33524,2090092123.53992,1991324105.67868,2054447214.68248,3704346840.62179,2013793537.80148,3754833966.02664,3351186868.85478
2469789508.78426,1903072783.1561,1858341586.30681,2230194496.3435,2391955067.89206,952168729.324479,2506097889.57337,1613502975.76554,2229071164.28396,1787637133.92461,2449593462.59136,1755145596.36807,1396820325.95039,3198649706.7493,2144263681.51705,1922551409.74754,1988031508.79593,2078738606.78835,2027594981.99053,1991324105.67868,1944180123.99707,1994714880.12861,2013793537.80148,3382824298.4942,2949400248.39806
2469789508.78426,1903072783.1561,1858341586.30681,2230194496.3435,2391955067.89206,952168729.324479,2506097889.57337,1613502975.76554,2229071164.28396,1787637133.92461,2449593462.59136,1755145596.36807,1396820325.95039,3198649706.7493,2144263681.51705,1922551409.74754,1988031508.79593,2078738606.78835,2027594981.99053,1991324105.67868,1944180123.99707,1994714880.12861,2013793537.80148,3382824298.4942,2949400248.39806
2352174422.78778,1903072783.1561,1486809994.27567,2052635036.22222,2391955067.89206,952168729.324479,2171500847.17217,1613502975.76554,1816023551.68059,1787637133.92461,2449593462.59136,1755145596.36807,1396820325.95039,2298490030.65741,2144263681.51705,1922551409.74754,1988031508.79593,2078738606.78835,2027594981.99053,1991324105.67868,1944180123.99707,1830396996.16336,2013793537.80148,2932635078.09635,1669945242.71352
1698048735.50577,1483502409.81184,1354131174.17816,2052635036.22222,2335532539.30298,952168729.324479,1989885786.11756,1613502975.76554,1672214411.11551,1787637133.92461,1605059931.35939,1105151712.63456,1396820325.95039,2139294434.52567,1942664804.54501,1653636209.28342,1630285017.13294,1471867214.33477,2027594981.99053,1991324105.67868,1675840155.34442,989969694.979721,2013793537.80148,2437008142.77802,1669945242.71352
1698048735.50577,1354889825.86715,1354131174.17816,1634489356.85666,1705253023.94542,952168729.324479,1865813113.7441,1613502975.76554,1427977812.54134,1738721435.8037,1605059931.35939,1105151712.63456,1173001432.54585,1049751308.86608,1498209668.84739,1653636209.28342,1630285017.13294,1471867214.33477,1965826766.05921,1991324105.67868,1675840155.34442,989969694.979721,1374666671.14854,1620796519.00354,1669945242.71352
1698048735.50577,1354889825.86715,1354131174.17816,1634489356.85666,1705253023.94542,952168729.324479,1865813113.7441,1613502975.76554,1427977812.54134,1738721435.8037,1605059931.35939,1105151712.63456,1173001432.54585,1049751308.86608,1498209668.84739,1653636209.28342,1630285017.13294,1471867214.33477,1965826766.05921,1991324105.67868,1675840155.34442,989969694.979721,1374666671.14854,1620796519.00354,1669945242.71352
1514130272.57597,1354889825.86715,1354131174.17816,1497737169.76459,705915102.539832,952168729.324479,983825409.769392,1465492769.41584,1143336706.76381,1738721435.8037,1605059931.35939,1105151712.63456,1173001432.54585,1049751308.86608,1498209668.84739,978180652.648478,1535344569.80674,1471867214.33477,1965826766.05921,1492735752.3955,799079636.08703,989969694.979721,1374666671.14854,1288657671.87952,1534724671.40425
1143499354.09968,1354889825.86715,1354131174.17816,1497737169.76459,705915102.539832,952168729.324479,983825409.769392,1200914927.31258,1143336706.76381,1738721435.8037,1605059931.35939,1105151712.63456,1099002014.41277,1049751308.86608,1317567586.47321,978180652.648478,1535344569.80674,1295361474.22786,1304536028.99195,1409816821.79116,799079636.08703,989969694.979721,1374666671.14854,1288657671.87952,1527210718.86909
1143499354.09968,1248390490.05104,1354131174.17816,1490595850.05447,705915102.539832,952168729.324479,983825409.769392,688322833.51543,1143336706.76381,1639733395.32251,1488382762.70775,1105151712.63456,1078932617.61853,1049751308.86608,970431746.469931,841226785.100203,919289005.389013,958623109.578971,1304536028.99195,1128412119.7573,799079636.08703,989969694.979721,1374666671.14854,1283860040.32586,1477806781.37433
1143499354.09968,1248390490.05104,1354131174.17816,1490595850.05447,705915102.539832,952168729.324479,983825409.769392,688322833.51543,1143336706.76381,1639733395.32251,1488382762.70775,1105151712.63456,1078932617.61853,1049751308.86608,970431746.469931,841226785.100203,919289005.389013,958623109.578971,1304536028.99195,1128412119.7573,799079636.08703,989969694.979721,1374666671.14854,1283860040.32586,1477806781.37433
