741.60948993362,719.137575987144,710.136362644215,690.819429353913,768.59667560887,725.572107994839,672.273706655007,666.859558874438,728.325398068968,761.380578214162,680.090362371694,774.014368080083,687.812562472924,660.614258329866,792.675955841883,840.804639022968,753.354934447652,726.519927998524,775.338457494434,720.90687189228,670.316822151216,759.154474689425,742.600777995107,634.434453013538,751.068729389836
640.103922643973,719.137575987144,678.558448835507,678.562543156459,689.475784193255,690.345270889807,654.776787411022,666.859558874438,681.550718814242,651.074343084178,680.090362371694,671.046118106027,687.812562472924,660.614258329866,658.865043565459,747.237356149293,681.849918890641,725.039300579249,666.297410178424,680.779708892027,670.316822151216,704.194239260614,702.210989910561,607.799283901974,701.57225711374
640.103922643973,719.137575987144,678.558448835507,678.562543156459,689.475784193255,690.345270889807,654.776787411022,666.859558874438,681.550718814242,651.074343084178,680.090362371694,671.046118106027,687.812562472924,660.614258329866,658.865043565459,747.237356149293,681.849918890641,725.039300579249,666.297410178424,680.779708892027,670.316822151216,704.194239260614,702.210989910561,607.799283901974,701.57225711374
640.103922643973,708.539898041282,652.07304449887,669.25643287417,661.695713969031,642.338600145167,654.776787411022,666.859558874438,654.662285471192,651.074343084178,662.711497994272,671.046118106027,642.502300564956,660.614258329866,658.865043565459,636.91138229888,621.336333748344,645.92817099184,666.297410178424,680.779708892027,670.316822151216,672.584777254267,616.878789195173,589.878883059671,669.855267118661
640.103922643973,661.653940626297,506.006802396233,598.307382227507,627.736035613046,619.851322395023,617.133362601578,645.906229622485,642.913261558329,640.060376955621,662.711497994272,671.046118106027,642.502300564956,657.247466857715,635.325953667113,636.91138229888,621.336333748344,624.400331578389,650.524877274464,657.55640521545,657.132373428764,595.607569800765,616.878789195173,589.878883059671,567.267597111934
640.103922643973,661.653940626297,506.006802396233,598.307382227507,627.736035613046,619.851322395023,617.133362601578,645.906229622485,642.913261558329,640.060376955621,662.711497994272,671.046118106027,642.502300564956,657.247466857715,635.325953667113,636.91138229888,621.336333748344,624.400331578389,650.524877274464,657.55640521545,657.132373428764,595.607569800765,616.878789195173,589.878883059671,567.267597111934
583.949793457195,632.051730610597,506.006802396233,598.307382227507,585.626575050175,575.650925788779,604.532213921861,598.968247970668,626.981503466662,639.919369514402,630.927435683734,613.3323508671,642.502300564956,576.872658586381,558.703850982703,578.196079485569,581.083960468087,590.744887289813,642.18622293694,585.01767457864,579.004748365877,589.86692082074,582.76907003735,589.878883059671,567.267597111934
583.949793457195,601.347735783307,506.006802396233,584.617087916861,580.386866946956,575.650925788779,583.569383176255,582.279380232772,597.601223732865,589.891625833988,561.128480843969,590.208171883319,603.150913892272,576.872658586381,558.703850982703,572.789665736776,565.120577273996,586.154456221422,586.112163820158,556.381845788622,578.24368320449,572.139931395742,582.76907003735,534.766655702388,535.409540908499
583.949793457195,601.347735783307,506.006802396233,584.617087916861,580.386866946956,575.650925788779,583.569383176255,582.279380232772,597.601223732865,589.891625833988,561.128480843969,590.208171883319,603.150913892272,576.872658586381,558.703850982703,572.789665736776,565.120577273996,586.154456221422,586.112163820158,556.381845788622,578.24368320449,572.139931395742,582.76907003735,534.766655702388,535.409540908499
522.841431050045,575.308620012725,506.006802396233,550.243503141485,535.27649828087,575.650925788779,548.394899807883,566.214574503572,574.985222245671,570.28799767744,561.128480843969,552.353673145725,561.483617991276,519.567413950493,558.703850982703,572.789665736776,556.719082086729,576.680095580282,556.544227990799,538.832469783501,575.577855032951,543.485870099158,542.010363723762,534.766655702388,535.409540908499
522.841431050045,542.656108157635,506.006802396233,549.075312167312,535.27649828087,562.892749640258,548.394899807883,556.359478241544,546.767345557176,557.179566570832,532.30135644542,552.353673145725,561.483617991276,519.567413950493,558.703850982703,544.397045423148,491.203085789274,526.545988663372,550.901877118084,538.832469783501,520.308955413978,543.485870099158,542.010363723762,529.631236627114,535.409540908499
522.841431050045,542.656108157635,506.006802396233,549.075312167312,535.27649828087,562.892749640258,548.394899807883,556.359478241544,546.767345557176,557.179566570832,532.30135644542,552.353673145725,561.483617991276,519.567413950493,558.703850982703,544.397045423148,491.203085789274,526.545988663372,550.901877118084,538.832469783501,520.308955413978,543.485870099158,542.010363723762,529.631236627114,535.409540908499
522.841431050045,542.656108157635,490.220535260636,513.282803431094,533.229744732013,533.653689756319,502.298137930252,532.500467803198,546.767345557176,485.264720153037,532.30135644542,552.353673145725,533.208412378885,519.567413950493,530.005841945668,511.36879245097,491.203085789274,506.692194344008,541.825746399973,530.533578135447,518.948526148642,532.808410843708,542.010363723762,517.761810642327,526.255195339082
